,Iteration,Epsilon,Choice,Song,Reward,Q-Values,MSE
6397,397,0.1498756793589105,network,guitar,10,"[[-4.1723251e-07  3.2782555e-07  1.0000001e+01 -1.8626451e-08
  -7.4505806e-08 -9.3597919e-08  7.4505806e-09]]",1.7225163081915212e-13
6398,398,0.1498756793589105,network,guitar,10,"[[ 1.7881393e-07 -2.0861626e-07  1.0000000e+01  3.7252903e-09
  -1.4901161e-08  4.6566129e-08 -4.4703484e-08]]",1.1413984957653247e-14
6399,399,0.1498756793589105,network,guitar,10,"[[ 5.9604645e-07 -5.0663948e-07  9.9999990e+00  0.0000000e+00
   0.0000000e+00  1.2386590e-07 -6.7055225e-08]]",2.2018411399704618e-13
6400,400,0.1498756793589105,network,guitar,10,"[[-5.9604645e-07  5.9604645e-07  1.0000001e+01 -1.4901161e-08
  -8.9406967e-08 -1.3317913e-07  5.9604645e-08]]",2.356489298398906e-13
6401,401,0.1498756793589105,network,guitar,10,"[[-2.6822090e-07  1.4901161e-07  1.0000000e+01 -5.2154064e-08
  -1.4901161e-08 -1.0710210e-08  3.7252903e-08]]",1.4084498575295343e-14
6402,402,0.1498756793589105,network,guitar,10,"[[ 4.1723251e-07 -4.7683716e-07  9.9999990e+00 -1.8626451e-08
   5.9604645e-08  9.7323209e-08 -2.9802322e-08]]",1.8931586170684717e-13
6403,403,0.1498756793589105,network,guitar,10,"[[-4.1723251e-07  2.9802322e-07  1.0000001e+01  3.7252903e-09
   0.0000000e+00 -3.8184226e-08  3.7252903e-08]]",1.678935988716837e-13
6404,404,0.1498756793589105,network,guitar,10,"[[ 2.0861626e-07 -2.3841858e-07  1.0000000e+01  0.0000000e+00
   2.9802322e-08  8.1490725e-08 -7.4505806e-09]]",1.542122752737872e-14
6405,405,0.1498756793589105,network,guitar,10,"[[ 5.3644180e-07 -4.1723251e-07  9.9999990e+00  1.8626451e-08
   5.9604645e-08  1.2246892e-07 -2.2351742e-08]]",1.9867790680867803e-13
6406,406,0.1498756793589105,network,guitar,10,"[[-6.8545341e-07  6.8545341e-07  1.0000001e+01  2.2351742e-08
  -5.9604645e-08 -1.5506521e-07  8.9406967e-08]]",2.6932552325484305e-13
6407,407,0.1498756793589105,network,guitar,10,"[[-1.4901161e-07  1.4901161e-07  1.0000000e+01 -3.7252903e-09
   2.9802322e-08  2.2817403e-08  2.9802322e-08]]",6.674255823713041e-15
6408,408,0.1498756793589105,network,guitar,10,"[[ 5.3644180e-07 -3.8743019e-07  9.9999990e+00  5.2154064e-08
   5.9604645e-08  1.4016405e-07 -5.9604645e-08]]",1.9669116053770697e-13
6409,409,0.1498756793589105,network,guitar,10,"[[-2.9802322e-07  3.2782555e-07  1.0000000e+01  5.2154064e-08
  -2.9802322e-08 -4.7497451e-08 -1.4901161e-08]]",2.8910528756132675e-14
6410,410,0.1498756793589105,network,guitar,10,"[[-7.4505806e-07  6.8545341e-07  1.0000001e+01  4.4703484e-08
  -7.4505806e-08 -1.5739352e-07 -1.4901161e-08]]",2.8099956172686347e-13
6411,411,0.1498756793589105,network,guitar,10,"[[ 6.85453415e-07 -5.96046448e-07  9.99999905e+00  3.35276127e-08
   1.49011612e-08  1.14087015e-07 -1.49011612e-07]]",2.5302554647853304e-13
6412,412,0.1498756793589105,network,guitar,10,"[[ 2.0861626e-07 -1.7881393e-07  1.0000000e+01  2.9802322e-08
   2.9802322e-08  5.1688403e-08 -9.6857548e-08]]",1.2760657229504441e-14
6413,413,0.1498756793589105,network,guitar,10,"[[-3.87430191e-07  3.57627869e-07  1.00000010e+01  7.45058060e-09
   0.00000000e+00 -1.17346644e-07  0.00000000e+00]]",1.7161718281286792e-13
6414,414,0.1498756793589105,network,guitar,10,"[[ 4.7683716e-07 -3.5762787e-07  9.9999990e+00 -3.3527613e-08
   4.4703484e-08  7.7299774e-08 -3.7252903e-08]]",1.821788027508639e-13
6415,415,0.1498756793589105,network,guitar,10,"[[-2.0861626e-07  2.0861626e-07  1.0000000e+01 -2.9802322e-08
   1.4901161e-08 -5.9604645e-08  7.4505806e-08]]",1.3893648499751794e-14
6416,416,0.1498756793589105,network,guitar,10,"[[-6.8545341e-07  5.3644180e-07  1.0000001e+01 -4.8428774e-08
  -1.4901161e-08 -1.6344711e-07  8.9406967e-08]]",2.4348383552419417e-13
6417,417,0.1498756793589105,network,guitar,10,"[[ 7.15255737e-07 -5.66244125e-07  9.99999905e+00 -3.72529030e-08
   5.96046448e-08  1.13621354e-07 -7.45058060e-09]]",2.5137482156586954e-13
6418,418,0.1498756793589105,network,guitar,10,"[[ 1.1920929e-07 -1.1920929e-07  1.0000000e+01 -7.4505806e-09
  -1.4901161e-08  1.1175871e-08 -7.4505806e-09]]",4.125667940146991e-15
6419,419,0.1498756793589105,network,guitar,10,"[[-4.76837158e-07  3.87430191e-07  1.00000010e+01  1.49011612e-08
  -8.94069672e-08 -1.06636435e-07  3.72529030e-08]]",1.8684932886949696e-13
6420,420,0.1498756793589105,network,guitar,10,"[[ 4.1723251e-07 -4.4703484e-07  9.9999990e+00 -3.7252903e-09
   1.4901161e-08  7.8696758e-08 -2.9802322e-08]]",1.8439072426053305e-13
6421,421,0.1498756793589105,network,guitar,10,"[[-1.7881393e-07  8.9406967e-08  1.0000000e+01 -1.4901161e-08
  -7.4505806e-08 -3.8649887e-08  2.2351742e-08]]",6.8192289007674035e-15
6422,422,0.1498756793589105,network,guitar,10,"[[-5.9604645e-07  3.8743019e-07  1.0000001e+01  2.6077032e-08
  -7.4505806e-08 -1.3923272e-07  2.2351742e-08]]",2.0585495927229885e-13
6423,423,0.1498756793589105,network,guitar,10,"[[ 6.2584877e-07 -5.6624413e-07  9.9999990e+00 -3.7252903e-09
   5.9604645e-08  1.0943040e-07 -4.4703484e-08]]",2.341933884233288e-13
6424,424,0.1498756793589105,network,guitar,10,"[[ 2.9802322e-08 -2.9802322e-08  1.0000000e+01  0.0000000e+00
   2.9802322e-08  2.3748726e-08  1.4901161e-08]]",4.929402468961783e-16
6425,425,0.1498756793589105,network,guitar,10,"[[-5.6624413e-07  4.4703484e-07  1.0000001e+01 -3.7252903e-09
  -2.9802322e-08 -9.3132257e-08  5.9604645e-08]]",2.0615651655404854e-13
6426,426,0.1498756793589105,network,guitar,10,"[[ 5.36441803e-07 -4.47034836e-07  9.99999905e+00 -4.47034836e-08
   4.47034836e-08  1.07102096e-07 -3.72529030e-08]]",2.0199430507145816e-13
6427,427,0.1498756793589105,network,guitar,10,"[[ 5.9604645e-08  2.9802322e-08  1.0000000e+01 -3.7252903e-08
   1.4901161e-08  1.8160790e-08  3.7252903e-08]]",1.1097583211744691e-15
6428,428,0.1498756793589105,network,guitar,10,"[[-5.0663948e-07  5.0663948e-07  1.0000001e+01 -1.8626451e-08
  -1.4901161e-08 -8.6612999e-08  4.4703484e-08]]",2.0470443103191155e-13
6429,429,0.1498756793589105,network,guitar,10,"[[ 5.3644180e-07 -3.8743019e-07  9.9999990e+00 -1.4901161e-08
   4.4703484e-08  1.1129305e-07 -4.4703484e-08]]",1.9485309904216513e-13
6430,430,0.1498756793589105,network,guitar,10,"[[ 0.0000000e+00  5.9604645e-08  1.0000000e+01  2.6077032e-08
   1.4901161e-08  5.1222742e-09 -3.7252903e-08]]",8.38398028692194e-16
6431,431,0.1498756793589105,network,guitar,10,"[[-5.6624413e-07  4.7683716e-07  1.0000001e+01  3.7252903e-08
  -1.4901161e-08 -1.1594966e-07 -2.2351742e-08]]",2.104363639723536e-13
6432,432,0.1498756793589105,network,guitar,10,"[[ 6.2584877e-07 -5.3644180e-07  9.9999990e+00  3.7252903e-08
   4.4703484e-08  1.2665987e-07 -8.1956387e-08]]",2.307281427547936e-13
6433,433,0.1498756793589105,network,guitar,10,"[[ 8.9406967e-08  2.9802322e-08  1.0000000e+01  4.0978193e-08
   1.4901161e-08  1.9557774e-08 -1.4901161e-08]]",1.6267988788815188e-15
6434,434,0.1498756793589105,network,guitar,10,"[[-5.9604645e-07  5.0663948e-07  1.0000001e+01  3.3527613e-08
  -2.9802322e-08 -1.1827797e-07  2.2351742e-08]]",2.1970730898664137e-13
6435,435,0.1498756793589105,network,guitar,10,"[[ 5.0663948e-07 -4.1723251e-07  9.9999990e+00  1.4901161e-08
   2.9802322e-08  9.3132257e-08 -3.7252903e-08]]",1.930618344228932e-13
6436,436,0.1498756793589105,network,guitar,10,"[[-2.9802322e-08  1.1920929e-07  1.0000000e+01 -1.8626451e-08
   0.0000000e+00  1.3969839e-09  2.2351742e-08]]",2.278218566692503e-15
6437,437,0.1498756793589105,network,guitar,10,"[[-5.6624413e-07  4.7683716e-07  1.0000001e+01  0.0000000e+00
  -2.9802322e-08 -1.1967495e-07  7.4505806e-08]]",2.1118031639805884e-13
6438,438,0.1498756793589105,network,guitar,10,"[[ 7.1525574e-07 -6.2584877e-07  9.9999990e+00 -3.7252903e-09
   2.9802322e-08  1.2293458e-07 -2.9802322e-08]]",2.6138219735329093e-13
6439,439,0.1498756793589105,network,guitar,10,"[[ 1.1920929e-07 -8.9406967e-08  1.0000000e+01 -1.8626451e-08
   0.0000000e+00  1.6298145e-08  7.4505806e-09]]",3.267506462273427e-15
6440,440,0.1498756793589105,network,guitar,10,"[[-5.6624413e-07  4.4703484e-07  1.0000001e+01 -2.6077032e-08
  -2.9802322e-08 -1.2107193e-07  6.7055225e-08]]",2.0724146411552763e-13
6441,441,0.1498756793589105,network,guitar,10,"[[ 2.6822090e-07 -3.5762787e-07  1.0000000e+01 -3.7252903e-08
   2.9802322e-08  7.5902790e-08  1.4901161e-08]]",2.972848136824184e-14
6442,442,0.1498756793589105,network,guitar,10,"[[ 7.4505806e-07 -7.1525574e-07  9.9999990e+00 -3.3527613e-08
   7.4505806e-08  1.4947727e-07 -4.4703484e-08]]",2.867448574590814e-13
6443,443,0.1498756793589105,network,guitar,10,"[[-5.3644180e-07  5.0663948e-07  1.0000001e+01 -2.6077032e-08
  -4.4703484e-08 -1.2712553e-07  8.9406967e-08]]",2.1154013599405247e-13
6444,444,0.1498756793589105,network,guitar,10,"[[-1.7881393e-07  2.0861626e-07  1.0000000e+01 -2.6077032e-08
  -1.4901161e-08 -3.8649887e-08  5.2154064e-08]]",1.1515868621647836e-14
6445,445,0.1498756793589105,network,guitar,10,"[[ 3.8743019e-07 -3.2782555e-07  9.9999990e+00 -1.8626451e-08
   0.0000000e+00  8.1490725e-08 -1.4901161e-08]]",1.6775373679143307e-13
6446,446,0.1498756793589105,network,guitar,10,"[[-5.3644180e-07  4.4703484e-07  1.0000001e+01  7.4505806e-09
  -7.4505806e-08 -1.3038516e-07  2.2351742e-08]]",2.0288730819082584e-13
6447,447,0.1498756793589105,network,guitar,10,"[[ 2.0861626e-07 -1.7881393e-07  1.0000000e+01  5.2154064e-08
  -4.4703484e-08  2.2351742e-08 -5.2154064e-08]]",1.1919036822783096e-14
6448,448,0.1498756793589105,network,guitar,10,"[[ 5.96046448e-07 -5.96046448e-07  9.99999905e+00  3.35276127e-08
   2.98023224e-08  1.14087015e-07 -9.68575478e-08]]",2.3492099650128384e-13
6449,449,0.1498756793589105,network,guitar,10,"[[-5.9604645e-07  5.3644180e-07  1.0000001e+01  1.8626451e-08
  -5.9604645e-08 -1.2805685e-07  2.2351742e-08]]",2.2476195438245888e-13
6450,450,0.1498756793589105,network,guitar,10,"[[ 0.0000000e+00  1.4901161e-07  1.0000000e+01  0.0000000e+00
   1.4901161e-08 -2.0489097e-08  7.4505806e-09]]",3.271688475692258e-15
6451,451,0.1498756793589105,network,guitar,10,"[[ 4.17232513e-07 -3.27825546e-07  9.99999905e+00 -1.11758709e-08
   5.96046448e-08  1.17346644e-07  0.00000000e+00]]",1.726421604416814e-13
6452,452,0.1498756793589105,network,guitar,10,"[[-5.0663948e-07  4.7683716e-07  1.0000001e+01 -3.7252903e-08
   0.0000000e+00 -9.3597919e-08  5.9604645e-08]]",2.010361414015241e-13
6453,453,0.1498756793589105,network,guitar,10,"[[ 1.4901161e-07 -1.1920929e-07  1.0000000e+01 -7.4505806e-09
   2.9802322e-08  4.2840838e-08  0.0000000e+00]]",5.5991918661789895e-15
6454,454,0.1498756793589105,network,guitar,10,"[[ 6.2584877e-07 -5.3644180e-07  9.9999990e+00 -2.6077032e-08
   5.9604645e-08  1.3224781e-07 -4.4703484e-08]]",2.3038168595057584e-13
6455,455,0.1498756793589105,network,guitar,10,"[[-6.2584877e-07  5.3644180e-07  1.0000001e+01  7.4505806e-09
  -1.4901161e-08 -1.2805685e-07  4.4703484e-08]]",2.2966082703114454e-13
6456,456,0.1498756793589105,network,guitar,10,"[[-1.7881393e-07  5.9604645e-08  1.0000000e+01  2.2351742e-08
   1.4901161e-08 -8.3819032e-09 -1.4901161e-08]]",5.220154786678057e-15
6457,457,0.1498756793589105,network,guitar,10,"[[ 5.0663948e-07 -4.7683716e-07  9.9999990e+00 -1.8626451e-08
   4.4703484e-08  1.1175871e-07 -6.7055225e-08]]",2.0184052454581825e-13
6458,458,0.1498756793589105,network,guitar,10,"[[-4.7683716e-07  3.5762787e-07  1.0000001e+01  1.1175871e-08
  -5.9604645e-08 -8.7078661e-08  4.4703484e-08]]",1.825749702246901e-13
6459,459,0.1498756793589105,network,guitar,10,"[[ 1.1920929e-07 -1.1920929e-07  1.0000000e+01  1.4901161e-08
   0.0000000e+00  4.7031790e-08  0.0000000e+00]]",4.407963269159642e-15
6460,460,0.1498756793589105,network,guitar,10,"[[ 5.3644180e-07 -4.1723251e-07  9.9999990e+00  0.0000000e+00
   2.9802322e-08  1.1920929e-07 -2.9802322e-08]]",1.9819066635236304e-13
6461,461,0.1498756793589105,network,guitar,10,"[[-7.1525574e-07  5.9604645e-07  1.0000001e+01  2.9802322e-08
  -2.9802322e-08 -1.4249235e-07  7.4505806e-08]]",2.577126337853508e-13
6462,462,0.1498756793589105,network,guitar,10,"[[-1.4901161e-07  5.9604645e-08  1.0000000e+01  7.4505806e-09
   0.0000000e+00  6.5192580e-09  7.4505806e-09]]",3.701528050270662e-15
6463,463,0.1498756793589105,network,guitar,10,"[[ 5.6624413e-07 -5.3644180e-07  9.9999990e+00 -2.2351742e-08
   2.9802322e-08  1.2526289e-07 -5.9604645e-08]]",2.1978974900933174e-13
6464,464,0.1498756793589105,network,guitar,10,"[[-2.6822090e-07  2.6822090e-07  1.0000000e+01 -1.1175871e-08
  -2.9802322e-08 -7.5437129e-08  1.4901161e-08]]",2.1544398209893956e-14
6465,465,0.1498756793589105,network,guitar,10,"[[-8.9406967e-07  7.4505806e-07  1.0000002e+01 -7.4505806e-09
  -4.4703484e-08 -2.1187589e-07  5.9604645e-08]]",7.204212270142674e-13
6466,466,0.1498756793589105,network,guitar,10,"[[ 1.4603138e-06 -1.2814999e-06  9.9999971e+00 -1.8626451e-08
   8.9406967e-08  3.0361116e-07 -1.6391277e-07]]",1.7267998012396313e-12
6467,467,0.1498756793589105,network,guitar,10,"[[-8.9406967e-07  7.7486038e-07  1.0000002e+01  1.1175871e-08
  -4.4703484e-08 -2.1094456e-07  4.4703484e-08]]",7.266238934329483e-13
6468,468,0.1498756793589105,network,guitar,10,"[[-5.9604645e-08  1.1920929e-07  1.0000000e+01 -3.7252903e-09
   1.4901161e-08 -1.3038516e-08 -2.2351742e-08]]",2.667013465745805e-15
6469,469,0.1498756793589105,network,guitar,10,"[[ 8.3446503e-07 -5.9604645e-07  9.9999990e+00 -1.8626451e-08
   5.9604645e-08  1.6996637e-07 -5.2154064e-08]]",2.852294680825984e-13
6470,470,0.1498756793589105,network,guitar,10,"[[-2.9802322e-07  2.9802322e-07  1.0000000e+01  1.1175871e-08
  -4.4703484e-08 -5.8673322e-08  5.2154064e-08]]",2.6560227473870594e-14
6471,471,0.1498756793589105,network,guitar,10,"[[-9.5367432e-07  8.6426735e-07  1.0000002e+01  1.4901161e-08
  -5.9604645e-08 -2.0908192e-07  8.9406967e-08]]",7.642735728140282e-13
6472,472,0.1498756793589105,network,guitar,10,"[[ 1.4603138e-06 -1.3411045e-06  9.9999971e+00 -1.1175871e-08
   4.4703484e-08  3.3713877e-07 -1.4156103e-07]]",1.7503365293616846e-12
6473,473,0.1498756793589105,network,guitar,10,"[[-7.7486038e-07  7.4505806e-07  1.0000002e+01  1.4901161e-08
  -5.9604645e-08 -2.0815060e-07  7.4505806e-08]]",6.92307322580632e-13
6474,474,0.1498756793589105,network,guitar,10,"[[-1.1920929e-07  1.1920929e-07  1.0000000e+01  7.4505806e-09
  -2.9802322e-08 -2.6542693e-08  1.4901161e-08]]",4.327422717853493e-15
6475,475,0.1498756793589105,network,guitar,10,"[[ 6.2584877e-07 -5.9604645e-07  9.9999990e+00  0.0000000e+00
   1.4901161e-08  1.4109537e-07 -4.4703484e-08]]",2.3979730419225465e-13
6476,476,0.1498756793589105,network,guitar,10,"[[-2.9802322e-07  2.6822090e-07  1.0000000e+01 -3.7252903e-09
  -4.4703484e-08 -5.6345016e-08  4.4703484e-08]]",2.399224719449363e-14
6477,477,0.1498756793589105,network,guitar,10,"[[-9.2387199e-07  7.4505806e-07  1.0000002e+01  1.4901161e-08
  -4.4703484e-08 -2.0582229e-07  9.6857548e-08]]",7.286563388254896e-13
6478,478,0.1498756793589105,network,guitar,10,"[[ 1.4603138e-06 -1.3411045e-06  9.9999971e+00 -1.1175871e-08
   7.4505806e-08  3.1106174e-07 -1.4901161e-07]]",1.7487385237796582e-12
6479,479,0.1498756793589105,network,guitar,10,"[[-8.6426735e-07  7.1525574e-07  1.0000001e+01 -1.4901161e-08
  -2.9802322e-08 -1.7276034e-07  8.1956387e-08]]",3.1510238212087427e-13
6480,480,0.1498756793589105,network,guitar,10,"[[-9.5367432e-07  8.9406967e-07  1.0000002e+01  1.1175871e-08
  -4.4703484e-08 -2.1466985e-07  8.1956387e-08]]",7.716795952239508e-13
6481,481,0.1498756793589105,network,guitar,10,"[[ 1.6987324e-06 -1.5795231e-06  9.9999971e+00  1.4901161e-08
   1.1920929e-07  3.6507845e-07 -1.6391277e-07]]",1.9629456480402263e-12
6482,482,0.1498756793589105,network,guitar,10,"[[-4.7683716e-07  4.7683716e-07  1.0000001e+01 -1.8626451e-08
   0.0000000e+00 -1.1874363e-07  1.4901161e-08]]",1.9698729680859423e-13
6483,483,0.1498756793589105,network,guitar,10,"[[-1.0728836e-06  9.8347664e-07  1.0000002e+01 -7.4505806e-09
  -2.9802322e-08 -2.2305176e-07  8.1956387e-08]]",8.305280833724449e-13
6484,484,0.1498756793589105,network,guitar,10,"[[ 1.4305115e-06 -1.3709068e-06  9.9999971e+00  0.0000000e+00
   1.4901161e-07  3.3993274e-07 -1.5646219e-07]]",1.7533485514170666e-12
6485,485,0.1498756793589105,network,guitar,10,"[[-6.5565109e-07  5.6624413e-07  1.0000001e+01 -1.4901161e-08
  -2.9802322e-08 -1.2898818e-07  1.4901161e-08]]",2.397108119639446e-13
6486,486,0.1498756793589105,network,guitar,10,"[[-7.7486038e-07  7.7486038e-07  1.0000002e+01  1.4901161e-08
  -5.9604645e-08 -1.8812716e-07  5.2154064e-08]]",6.972403882553324e-13
6487,487,0.1498756793589105,network,guitar,10,"[[ 1.6689301e-06 -1.5199184e-06  9.9999971e+00 -7.4505806e-09
   1.1920929e-07  3.8836151e-07 -1.6391277e-07]]",1.924698681682324e-12
6488,488,0.1498756793589105,network,guitar,10,"[[-7.1525574e-07  6.2584877e-07  1.0000001e+01  3.7252903e-09
  -5.9604645e-08 -1.2945384e-07  8.1956387e-08]]",2.6283055593046e-13
6489,489,0.1498756793589105,network,guitar,10,"[[-1.0430813e-06  1.0728836e-06  1.0000002e+01  3.7252903e-09
  -7.4505806e-08 -2.3702160e-07  1.3411045e-07]]",8.509723416379178e-13
6490,490,0.1498756793589105,network,guitar,10,"[[ 1.5795231e-06 -1.4007092e-06  9.9999971e+00  2.2351742e-08
   4.4703484e-08  3.5343692e-07 -1.2665987e-07]]",1.826541305358087e-12
6491,491,0.1498756793589105,network,guitar,10,"[[-5.9604645e-07  5.0663948e-07  1.0000001e+01  0.0000000e+00
  -4.4703484e-08 -1.1874363e-07  4.4703484e-08]]",2.1993520828329782e-13
6492,492,0.1498756793589105,network,guitar,10,"[[-7.7486038e-07  7.7486038e-07  1.0000002e+01  4.4703484e-08
  -7.4505806e-08 -2.1094456e-07  6.7055225e-08]]",6.993341994908364e-13
6493,493,0.1498756793589105,network,guitar,10,"[[ 1.6391277e-06 -1.4603138e-06  9.9999971e+00  1.8626451e-08
   5.9604645e-08  3.4878030e-07 -1.5646219e-07]]",1.879248059249994e-12
6494,494,0.1498756793589105,network,guitar,10,"[[-7.1525574e-07  6.5565109e-07  1.0000002e+01  7.4505806e-09
  -7.4505806e-08 -1.9837171e-07  8.9406967e-08]]",6.617713647037726e-13
6495,495,0.1498756793589105,network,guitar,10,"[[-1.1920929e-07  1.4901161e-07  1.0000000e+01 -1.8626451e-08
  -1.4901161e-08 -4.8428774e-08  4.4703484e-08]]",5.90400726016029e-15
6496,496,0.1498756793589105,network,guitar,10,"[[ 5.0663948e-07 -4.4703484e-07  9.9999990e+00 -2.2351742e-08
   4.4703484e-08  1.0384247e-07  1.4901161e-08]]",1.9707453442589784e-13
6497,497,0.1498756793589105,network,guitar,10,"[[-3.87430191e-07  3.57627869e-07  1.00000010e+01 -1.86264515e-08
   0.00000000e+00 -1.07102096e-07  6.70552254e-08]]",1.7197267915269876e-13
6498,498,0.1498756793589105,network,guitar,10,"[[ 1.4901161e-07 -1.7881393e-07  1.0000000e+01 -5.2154064e-08
   8.9406967e-08  4.5169145e-08  1.4901161e-08]]",9.593547676644935e-15
6499,499,0.1498756793589105,network,guitar,10,"[[ 4.7683716e-07 -5.3644180e-07  9.9999990e+00  1.1175871e-08
   1.0430813e-07  1.0523945e-07 -2.2351742e-08]]",2.0674545517414267e-13
6500,500,0.1498756793589105,network,guitar,10,"[[-8.3446503e-07  6.2584877e-07  1.0000001e+01  1.8626451e-08
  -5.9604645e-08 -1.6810372e-07  5.2154064e-08]]",2.9034169816630206e-13
6501,501,0.1498756793589105,network,guitar,10,"[[-8.9406967e-08  2.9802322e-08  1.0000000e+01  7.4505806e-09
  -2.9802322e-08 -4.4237822e-08 -3.7252903e-08]]",1.881462404967958e-15
6502,502,0.1498756793589105,network,guitar,10,"[[ 6.5565109e-07 -5.6624413e-07  9.9999990e+00 -3.7252903e-09
   0.0000000e+00  1.2619421e-07 -1.0430813e-07]]",2.409749374869541e-13
6503,503,0.1498756793589105,network,guitar,10,"[[-3.8743019e-07  3.5762787e-07  1.0000001e+01 -1.4901161e-08
  -2.9802322e-08 -8.3353370e-08  7.4505806e-09]]",1.708011580477467e-13
6504,504,0.1498756793589105,network,guitar,10,"[[-2.9802322e-08 -5.9604645e-08  1.0000000e+01 -2.6077032e-08
  -1.4901161e-08  9.7788870e-09 -7.4505806e-09]]",7.848694639531033e-16
6505,505,0.1498756793589105,network,guitar,10,"[[ 4.4703484e-07 -3.5762787e-07  9.9999990e+00 -3.7252903e-08
   0.0000000e+00  1.1688098e-07 -2.2351742e-08]]",1.7896872406362313e-13
6506,506,0.1498756793589105,network,guitar,10,"[[-7.7486038e-07  6.2584877e-07  1.0000001e+01 -1.4901161e-08
  -4.4703484e-08 -1.2526289e-07  8.1956387e-08]]",2.751740079288273e-13
6507,507,0.1498756793589105,network,guitar,10,"[[ 2.0861626e-07 -8.9406967e-08  1.0000000e+01 -2.2351742e-08
  -1.4901161e-08  4.1909516e-08 -1.4901161e-08]]",7.744921139152e-15
6508,508,0.1498756793589105,network,guitar,10,"[[ 7.1525574e-07 -5.6624413e-07  9.9999981e+00 -1.1175871e-08
   1.4901161e-08  1.7648563e-07 -3.7252903e-08]]",6.432976438867921e-13
6509,509,0.1498756793589105,network,guitar,10,"[[-1.5497208e-06  1.4007092e-06  1.0000003e+01  4.0978193e-08
  -1.1920929e-07 -3.0919909e-07  1.1920929e-07]]",1.8106825717609243e-12
6510,510,0.1498756793589105,network,guitar,10,"[[ 9.8347664e-07 -9.8347664e-07  9.9999981e+00  3.7252903e-08
   4.4703484e-08  2.5052577e-07 -1.1175871e-07]]",8.072957992204255e-13
6511,511,0.1498756793589105,network,guitar,10,"[[ 3.87430191e-07 -3.27825546e-07  9.99999905e+00  3.72529030e-08
   2.98023224e-08  1.10827386e-07 -5.96046448e-08]]",1.6931111189704556e-13
6512,512,0.1498756793589105,network,guitar,10,"[[-1.5795231e-06  1.4603138e-06  1.0000003e+01  5.2154064e-08
  -7.4505806e-08 -3.4738332e-07  1.1920929e-07]]",1.850859960086937e-12
6513,513,0.1498756793589105,network,guitar,10,"[[ 1.2516975e-06 -1.1324883e-06  9.9999971e+00  1.1175871e-08
   1.0430813e-07  2.4260953e-07 -1.4156103e-07]]",1.5892331938285875e-12
6514,514,0.1498756793589105,network,guitar,10,"[[-3.5762787e-07  4.7683716e-07  1.0000001e+01  2.9802322e-08
   0.0000000e+00 -9.0338290e-08  0.0000000e+00]]",1.8197360393719386e-13
6515,515,0.1498756793589105,network,guitar,10,"[[-5.9604645e-07  5.9604645e-07  1.0000001e+01  1.1175871e-08
  -1.4901161e-08 -1.4994293e-07 -7.4505806e-09]]",2.3470326159999444e-13
6516,516,0.1498756793589105,network,guitar,10,"[[ 9.2387199e-07 -8.0466270e-07  9.9999981e+00  1.1175871e-08
   5.9604645e-08  1.7089769e-07 -1.3411045e-07]]",7.414099174006539e-13
6517,517,0.1498756793589105,network,guitar,10,"[[-6.8545341e-07  5.6624413e-07  1.0000001e+01  1.8626451e-08
  -1.4901161e-08 -1.4388934e-07  2.2351742e-08]]",2.459637582583746e-13
6518,518,0.1498756793589105,network,guitar,10,"[[-2.9802322e-07  2.3841858e-07  1.0000001e+01 -3.7252903e-09
   1.4901161e-08 -4.8428774e-08  2.9802322e-08]]",1.5123220330117565e-13
6519,519,0.1498756793589105,network,guitar,10,"[[ 1.2814999e-06 -1.1622906e-06  9.9999981e+00 -3.7252903e-09
   1.0430813e-07  2.2770837e-07 -1.0430813e-07]]",9.578235557125558e-13
6520,520,0.1498756793589105,network,guitar,10,"[[-8.3446503e-07  6.5565109e-07  1.0000001e+01 -1.1175871e-08
  -2.9802322e-08 -1.6484410e-07  9.6857548e-08]]",2.961818615886125e-13
6521,521,0.1498756793589105,network,guitar,10,"[[-8.3446503e-07  5.9604645e-07  1.0000001e+01 -1.4901161e-08
  -4.4703484e-08 -1.6065314e-07  9.6857548e-08]]",2.8550130467229484e-13
6522,522,0.1498756793589105,network,guitar,10,"[[ 1.0430813e-06 -1.1026859e-06  9.9999981e+00 -1.8626451e-08
   4.4703484e-08  2.0954758e-07 -8.9406967e-08]]",8.565946888437759e-13
6523,523,0.1498756793589105,network,guitar,10,"[[-3.2782555e-07  2.6822090e-07  1.0000001e+01 -1.8626451e-08
  -2.9802322e-08 -5.8673322e-08  4.4703484e-08]]",1.5651183420031106e-13
6524,524,0.1498756793589105,network,guitar,10,"[[-3.2782555e-07  2.6822090e-07  1.0000001e+01 -1.8626451e-08
  -2.9802322e-08 -5.5413693e-08  5.2154064e-08]]",1.565618023679355e-13
6525,525,0.1498756793589105,network,guitar,10,"[[ 9.8347664e-07 -8.6426735e-07  9.9999981e+00 -2.9802322e-08
   2.9802322e-08  2.1886081e-07 -5.2154064e-08]]",7.720799368761411e-13
6526,526,0.1498756793589105,network,guitar,10,"[[-8.9406967e-07  8.9406967e-07  1.0000002e+01  3.7252903e-09
  -5.9604645e-08 -1.7508864e-07  1.0430813e-07]]",7.545432377867312e-13
6527,527,0.1498756793589105,network,guitar,10,"[[ 4.7683716e-07 -3.2782555e-07  9.9999990e+00 -1.8626451e-08
   0.0000000e+00  1.1175871e-07 -7.4505806e-09]]",1.7960435113976991e-13
